,Open,High,Low,Close,Adj Close,Volume
2795,0.14427890198746168,0.145855029303249,0.14627384839609747,0.1437225289583609,0.10719878205533435,0.06480668585482555
2796,0.14496827691536995,0.14443033113779088,0.14358312289564498,0.14169110327947076,0.10568393786175516,0.047637756790086326
2797,0.14160067377453875,0.14265118468971277,0.14413390257265546,0.14186954532850937,0.10581702353002614,0.0453846905793698
2798,0.1422797146965277,0.14162185785495787,0.14413390257265546,0.14154012272234265,0.10582725067000721,0.027950092663074286
2799,0.14365846455234424,0.1420513126389966,0.14378309178192725,0.14123816160808642,0.10560153829448207,0.02697467209302864
2800,0.1443478394802525,0.14273298170570642,0.14237984861901445,0.13969057383785063,0.10444469670047826,0.022472010198722383
2801,0.14031844633562832,0.14136964357228674,0.14283941412265197,0.1418729800738689,0.1060760907646629,0.046004295355740604
2802,0.14128012105106072,0.14375548530577117,0.14381817286100007,0.1431906540275702,0.10706103076909776,0.024733579200899563
2803,0.14400315201629837,0.14511882343919086,0.14483552415411186,0.14560295760915734,0.10886428525079025,0.020592141338374084
2804,0.14676065172793148,0.14511882343919086,0.1460353037939695,0.14339310635219418,0.10721239353873911,0.030854114078540343
2805,0.1440720895090892,0.14394635591646146,0.14561433084509565,0.14393870379345736,0.10762023574173589,0.016040284722045484
2806,0.14386527703071672,0.14273298170570642,0.14532665926113134,0.14265534435141997,0.1066609195812568,0.020253012995967247
2807,0.14362399580594884,0.14237851706302884,0.1440672518902007,0.14197934188325453,0.10615560883661872,0.0211473678365428
2808,0.14365156418506586,0.14204448940430645,0.14382168433669096,0.14164306625733442,0.10590420564391839,0.011788079202056403
2809,0.14297598999171438,0.14503020318850707,0.14554416868695,0.1438632217503761,0.1075638036678887,0.03371463822068388
2810,0.14572658933606905,0.14627766085259758,0.14747011656026424,0.14547600379858022,0.10876934632058388,0.04927237506680765
2811,0.14710188900824642,0.14668666229262348,0.14766306249516475,0.14625149858541225,0.10934907364432517,0.03427113724546576
2812,0.14745002665583976,0.1466832506752784,0.14932590227543283,0.14643337537981038,0.10948503257350121,0.04451419561279098
2813,0.14710533919188562,0.14723199754599137,0.14939606443357847,0.14782996612195246,0.11052901770526205,0.030131897383453916
2814,0.14951125107228616,0.1513901788529214,0.15219552780802234,0.15128887878025468,0.11311455177840235,0.06535881779963953
2815,0.15244454469953553,0.15228656713162178,0.1534128479874164,0.1521192800799421,0.11373531556993777,0.027306975065419438
2816,0.1524135261367793,0.1512333916955666,0.1507326569140365,0.15056140454459338,0.11257078413283923,0.043529433540562365
2817,0.1513794637449169,0.15015635129815352,0.15116765892675588,0.1496314779843081,0.11187564548322254,0.015598023881854002
2818,0.14917346397561043,0.15380328080505115,0.15060636166159078,0.15425708403918353,0.11533336300942303,0.0705436407217771
2819,0.155722525790739,0.15398052130641876,0.15506165870383892,0.15444237910797556,0.11547186801885845,0.08207273183699629
2820,0.15124158875933524,0.15288985079968304,0.15254633859875052,0.1523183141301722,0.11388408175492477,0.050272205010978434
2821,0.15300294500914052,0.15261718317299908,0.1557492512214498,0.1531075478984423,0.11447404555098098,0.022610860204853648
2822,0.15330971354306006,0.15273306364232825,0.15552473568316735,0.15300116961809104,0.11439451924461297,0.01266667206526442
2823,0.1536544010070142,0.15223544195161853,0.1548722242446293,0.15178643919938148,0.1134865089618918,0.013737850262950272
2824,0.15142771668087082,0.14973371974880495,0.15115011838721948,0.14815595398275966,0.11077268988280654,0.03854757861322364
2825,0.15054531346414857,0.14947128697415624,0.14918557795914156,0.14758976454030504,0.1103494345070106,0.04485410482380134
2826,0.14951125107228616,0.14920883783944988,0.15115011838721948,0.14917166682220473,0.11153195868377737,0.036679943360997294
